product_id,brand,name,date,rating,advantages,disadvantages,comment,all_reviews,BERT_emotions,BERT_sentiments,anger,disgust,fear,joy,neutral,sadness,surprise
229186105,Healthy Innovation,Кирилл С.,24 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Анастасия Л.,24 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Оксана К.,23 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Лиля Н.,22 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Артём П.,22 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Rina K.,22 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Маргарита М.,20 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,отто юлия,18 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Ольга В.,18 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Кирилл К.,17 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Алексей В.,16 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Хадижат А.,15 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,15 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,15 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Key M.,14 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Анастасия Л.,12 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Виталий Ц.,12 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Валентина,11 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Марина И.,11 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Екатерина,10 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Дарья Ч.,6 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Людмила Н.,4 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Анастасия Т.,4 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Юлия В.,2 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Мария А.,2 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Вячеслав С.,1 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Влад С.,1 Мая 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Елена Ж.,28 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Владислав Ш.,28 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Александр М.,27 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Евгения,27 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Владислав Б.,26 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Александра С.,26 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,24 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Лорена С.,24 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Артём П.,24 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Алина Д.,24 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Илья П.,23 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Владислав С.,21 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Златушик,21 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Владимир Т.,10 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Владислав Ш.,8 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Усольцева Ирина,7 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Константин Т.,7 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Константин Т.,7 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Алексей М.,6 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Екатерина Б.,5 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
229186105,Healthy Innovation,Полина Л.,5 Апреля 2023,5.0,,,,  ,"[[{'label': 'anger', 'score': 0.09306240826845169}, {'label': 'disgust', 'score': 0.04964156448841095}, {'label': 'fear', 'score': 0.7082684636116028}, {'label': 'joy', 'score': 0.021410461515188217}, {'label': 'neutral', 'score': 0.04992206022143364}, {'label': 'sadness', 'score': 0.07001827657222748}, {'label': 'surprise', 'score': 0.007676755543798208}]]",POSITIVE,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
